"Adolescent fertility rate (births per 1,000 women ages 15-19)",Arable land (% of land area),Arable land (hectares per person),"Birth rate, crude (per 1,000 people)",CO2 emissions from solid fuel consumption (% of total),Crop production index (2004-2006 = 100),Livestock production index (2004-2006 = 100),Permanent cropland (% of land area),"Population, female (% of total)",Rural population (% of total population),"Life expectancy at birth, total (years)",Year,CountryName,MeanLifeExpetancyOverall,MeanLifeExpetancyForYear,AboveAverageLifeExpectancyOverall,AboveAverageLifeExpectancyByYear
45.348,44.34535873530599,0.12594300399851802,39.306,0.0,94.19,87.97,10.133765707336801,52.20224696594211,82.402,51.81207317073171,2003,Rwanda,64.19356275253435,67.61126751374562,False,False
98.7858,8.33333333333333,0.0546608635049912,38.234,0.0,102.88,96.21,46.875,50.327623550633,43.75,63.9651219512195,2003,Sao Tome and Principe,64.19356275253435,67.61126751374562,False,False
18.9466,1.6746600672655099,0.154123530094995,24.246,0.0,89.68,94.41,0.0921063036996032,44.5357878475908,19.47,72.99460975609759,2003,Saudi Arabia,64.19356275253435,67.61126751374562,True,True
102.7754,15.2287955123877,0.27470365359606896,39.464,6.364301389904901,95.09,92.63,0.259699787046175,50.9057444169199,59.218,59.1276829268293,2003,Senegal,64.19356275253435,67.61126751374562,False,False
153.6366,17.133139373787802,0.26608209090903195,43.69,0.0,84.42,70.47,1.80105292324744,50.672063456749896,63.648,41.6491219512195,2003,Sierra Leone,64.19356275253435,67.61126751374562,False,False
20.6778,29.3701933070048,0.26296327037723394,9.6,44.661095636026,80.74,106.39,0.5819995842860111,51.4794690644481,44.137,73.60487804878049,2003,Slovak Republic,64.19356275253435,67.61126751374562,True,True
5.672999999999999,8.589870903674282,0.0866849423244492,8.7,37.77777777777779,79.04,110.34,1.43992055610725,51.2339662345396,49.315,76.85853658536591,2003,Slovenia,64.19356275253435,67.61126751374562,True,True
68.6146,0.571632725973562,0.0358461483313618,35.061,0.0,80.25,95.54,2.10789567702751,48.82178191203361,82.999,64.6140975609756,2003,Solomon Islands,64.19356275253435,67.61126751374562,True,False
68.4096,11.211039576618399,0.294837966050752,23.375,87.73014405669831,99.02,92.11,0.329736458135835,50.84202996513821,41.554,52.523756097561,2003,South Africa,64.19356275253435,67.61126751374562,False,False
62.338711691880704,44.0721854665365,0.14392186348705402,25.9767909153117,61.287248590184,95.7536922133354,92.20268373015699,2.60241428290099,48.35484324087921,71.6412748318096,64.0656646955544,2003,South Asia,64.19356275253435,67.61126751374562,False,False
10.6534,26.0751988141263,0.308550050613159,10.4,23.7563382211868,114.35,104.27,9.9437110634803,50.7704966643528,23.222,79.619512195122,2003,Spain,64.19356275253435,67.61126751374562,True,True
26.781,15.1490990272684,0.0495488447295676,18.57,2.08540218470705,97.47,99.32,15.6274916281295,50.451687856896896,81.594,73.094243902439,2003,Sri Lanka,64.19356275253435,67.61126751374562,True,True
63.4696,12.8205128205128,0.0461450430994703,18.581,0.0,96.03,96.1,7.6923076923076925,49.5394724698673,53.728,70.84914634146341,2003,St. Vincent and the Grenadines,64.19356275253435,67.61126751374562,True,True
124.65668041844101,7.93987090782305,0.262037234695804,40.970320444033604,60.348366515635796,91.57600739305492,93.32586633778601,1.04171961357557,50.128981793942096,67.9974879386465,51.483270527825496,2003,Sub-Saharan Africa (developing only),64.19356275253435,67.61126751374562,False,False
116.4282,7.5976430976431,0.476742797709596,38.615,0.0,97.71,97.59,0.0580808080808081,49.82038877827021,67.346,59.050243902439,2003,Sudan,64.19356275253435,67.61126751374562,False,False
54.4226,0.3525641025641029,0.11278789109201195,21.122,0.0,88.79,95.51,0.0384615384615385,49.660508447812994,33.336,68.32963414634149,2003,Suriname,64.19356275253435,67.61126751374562,True,True
6.3152,6.49705122581274,0.29760346604222804,11.1,18.5554588660553,101.16,101.2,0.007311010381634741,50.49281409686271,15.804,80.0951219512195,2003,Sweden,64.19356275253435,67.61126751374562,True,True
5.1742,10.2957921105235,0.0554435133610147,9.8,1.34987230937614,89.27,99.26,0.587029680423066,51.111654328364715,26.602,80.5365853658537,2003,Switzerland,64.19356275253435,67.61126751374562,True,True
51.87,25.1920039217822,0.267274005669907,28.419,0.0202647932991084,93.47,84.4,4.64622256114167,48.91265132981971,46.951,74.189512195122,2003,Syrian Arab Republic,64.19356275253435,67.61126751374562,True,True
41.154,5.5873106601886295,0.119702348324343,29.117,5.12367491166078,89.26,86.56,0.700200057159188,49.779813500067604,73.6,65.002,2003,Tajikistan,64.19356275253435,67.61126751374562,True,False
131.6802,9.641002483630619,0.23164832594210602,42.12600000000001,3.85356454720617,80.14,87.79,1.95303680289004,50.309619416448,76.389,53.2841707317073,2003,Tanzania,64.19356275253435,67.61126751374562,False,False
42.0144,29.7520014093053,0.2345054605367889,13.32,16.2221064101957,101.61,107.52,6.956487697938889,50.591515339418706,64.994,71.43392682926829,2003,Thailand,64.19356275253435,67.61126751374562,True,True
93.3896,43.2064717779004,0.4448023052494621,39.632,0.0,101.98,89.54,2.3901452472881,51.0077706016339,65.735,53.8871219512195,2003,Togo,64.19356275253435,67.61126751374562,False,False
38.3616,5.84795321637427,0.0233635397943385,14.92,0.0,103.38,104.8,4.483430799220269,50.364626977723596,89.756,68.7842682926829,2003,Trinidad and Tobago,64.19356275253435,67.61126751374562,True,True
6.0814,17.958290422245103,0.283542348421716,17.1,0.293406972730411,112.8,98.37,13.7744593202884,50.05304101483,35.415,73.05121951219509,2003,Tunisia,64.19356275253435,67.61126751374562,True,True
44.0312,30.367839091511502,0.35379892810066105,20.176,37.674520069808004,94.33,94.77,3.4497096007172297,50.81955874709951,33.431,71.5598780487805,2003,Turkey,64.19356275253435,67.61126751374562,True,True
23.7132,4.341072074564299,0.43889505158738,22.985,0.0,84.19,92.54,0.127678590428362,50.654728147544496,53.413,64.2403902439025,2003,Turkmenistan,64.19356275253435,67.61126751374562,True,False
168.0156,29.2778139232271,0.22313119046020705,47.68899999999999,0.0,102.78,90.83,10.7602222111005,50.229596273671,87.51700000000002,49.5878048780488,2003,Uganda,64.19356275253435,67.61126751374562,False,False
29.5054,56.06379673421479,0.6793138678956221,8.54580192186427,44.0704961379109,73.55,102.96,1.56557461939448,53.5526837824691,32.573,68.21073170731711,2003,Ukraine,64.19356275253435,67.61126751374562,True,True
26.4232,0.76555023923445,0.0176512866960597,14.759,0.4461834157056561,94.65,89.26,2.2727272727272703,30.839583451698108,18.528,75.21721951219509,2003,United Arab Emirates,64.19356275253435,67.61126751374562,True,True
26.4074,23.391063530773398,0.0948739292461117,11.7,26.888427360321398,99.32,99.59,0.202537924192948,51.1444812281421,20.661,78.4463414634146,2003,United Kingdom,64.19356275253435,67.61126751374562,True,True
42.4946,18.7334095910028,0.5916211881044979,14.1,36.2182628695105,92.33,99.06,0.297972477384653,50.601884194057895,20.417,76.9878048780488,2003,United States,64.19356275253435,67.61126751374562,True,True
29.8192941550385,8.82892305401063,0.16745696965478601,15.539055507433698,53.1197593011808,92.81501294076128,92.4309499044223,1.12521132260687,49.293678114770785,49.2835070764534,72.1896118173778,2003,Upper middle income,64.19356275253435,67.61126751374562,True,True
63.0382,7.91338132784825,0.41646156811462,15.837,0.0797448165869219,77.23,79.56,0.239972574562907,51.6801743545673,7.1720000000000015,75.284512195122,2003,Uruguay,64.19356275253435,67.61126751374562,True,True
18.2748,10.578279266572599,0.17600366087614602,19.8867217547415,3.1394658753709197,83.17,88.93,0.7992477668077099,50.60533739125339,63.024,67.1866097560976,2003,Uzbekistan,64.19356275253435,67.61126751374562,True,False
53.3272,1.64068908941756,0.10052120243462401,30.597,0.0,96.35,98.58,9.68006562756358,48.927187467016495,77.479,68.6517073170732,2003,Vanuatu,64.19356275253435,67.61126751374562,True,True
86.8812,2.9476787030213703,0.10055089126182999,22.725,0.0820814324164392,91.24,96.34,0.7936058046596,49.88508386698461,11.52,72.9445609756098,2003,"Venezuela, RB",64.19356275253435,67.61126751374562,True,True
28.4872,21.224239687812396,0.0817846730477187,16.916,40.6284916201117,92.41,85.24,7.46283097365111,50.7579879834847,73.908,74.299243902439,2003,Vietnam,64.19356275253435,67.61126751374562,True,True
51.3403019826239,10.7556115797174,0.220070083291067,20.8021340313943,18.7711006076975,92.87569952001509,95.39378508379627,1.10346746657972,49.629332774887715,52.023916462486895,68.5207196234378,2003,World,64.19356275253435,67.61126751374562,True,True
84.6464,2.3713468568289904,0.0646226501769484,37.626,0.0,87.06,100.93,0.460253423489971,49.4820329418605,72.15100000000002,61.09182926829271,2003,"Yemen, Rep.",64.19356275253435,67.61126751374562,False,False
139.0234,3.86607298995144,0.25153146252505,43.931,15.3577661431065,86.89,99.7,0.0470816126124914,50.2538332292141,64.219,46.538634146341494,2003,Zambia,64.19356275253435,67.61126751374562,False,False
109.3162,9.43518159493344,0.28573302890631896,33.674,76.8115942028985,107.21,97.2,0.258498125888587,50.341799328989204,65.521,40.7024878048781,2003,Zimbabwe,64.19356275253435,67.61126751374562,False,False
134.7048,11.971938853659301,0.332597867645964,45.761,9.57854406130268,89.14,105.0,0.145513586373801,48.2944018791609,77.438,56.6263170731707,2004,Afghanistan,64.19356275253435,68.0020847983617,False,False
18.981,21.0948905109489,0.19095198152324802,15.29,2.02464788732394,97.76,101.07,4.41605839416058,49.67916313063071,54.349,75.839,2004,Albania,64.19356275253435,68.0020847983617,True,True
9.6828,3.1460192968166103,0.22832521640693304,20.113,2.22085638188896,98.77,96.65,0.337148471285699,49.4382081361236,36.939,71.8162682926829,2004,Algeria,64.19356275253435,68.0020847983617,True,True
199.0672,2.6469880484479,0.19080107542424304,49.895,0.0,93.12,94.39,0.23261410122724,50.5800468329912,64.595,48.003512195122006,2004,Angola,64.19356275253435,68.0020847983617,False,False
59.8658,9.09090909090909,0.0489488240045033,18.992,0.0,116.82,98.16,2.2727272727272703,52.41562446462221,70.163,74.2261463414634,2004,Antigua and Barbuda,64.19356275253435,68.0020847983617,True,True
63.2116,11.245336519664304,0.7946287383505881,18.968,1.4088475626937198,91.69,93.68,0.36540492346593895,51.0819628752552,10.101,74.5187804878049,2004,Argentina,64.19356275253435,68.0020847983617,True,True
31.483,15.9817351598174,0.15036441062769,13.949000000000002,0.0,84.19,94.15,1.75623463294696,51.5375504546954,35.783,72.973756097561,2004,Armenia,64.19356275253435,68.0020847983617,True,True
16.9914,6.21467529255561,2.37204010453412,12.3,57.2531986820146,101.13,97.3,0.0438670710594483,50.1105177635258,12.151,80.490243902439,2004,Australia,64.19356275253435,68.0020847983617,True,True
12.458,16.701380479535,0.16877211677092094,9.7,21.096960779339398,106.04,99.01,0.7992249939452649,51.4082505187502,34.181999999999995,79.1804878048781,2004,Austria,64.19356275253435,68.0020847983617,True,True
39.8484,22.2650958002709,0.22159754409197602,15.8,0.0,88.69,96.37,2.69498742016644,50.824799109505214,47.81100000000001,68.47019512195119,2004,Azerbaijan,64.19356275253435,68.0020847983617,True,True
42.1606,0.6993006993006989,0.0217028018317165,15.491,0.425531914893617,100.56,98.31,0.3996003996004001,51.226363323505105,17.774,73.39465853658541,2004,"Bahamas, The",64.19356275253435,68.0020847983617,True,True
101.1448,62.556656679726494,0.057815827245655,24.846,0.313653136531365,90.29,95.24,4.4557117615426,49.0252328207082,73.88600000000002,67.4971951219512,2004,Bangladesh,64.19356275253435,68.0020847983617,True,False
48.6156,30.2325581395349,0.0476031798924168,13.088,0.0,95.53,97.23,2.3255813953488396,51.9918269001908,66.884,73.8680243902439,2004,Barbados,64.19356275253435,68.0020847983617,True,True
23.4046,27.355653074306,0.5701952723535461,9.1,3.7593984962406,105.6,91.1,0.586756077116513,53.2467541843672,28.113000000000003,68.95609756097559,2004,Belarus,64.19356275253435,68.0020847983617,True,True
10.7244,27.7410832232497,0.080605408027934,11.3,18.783269961977197,108.84,103.69,0.7595772787318359,51.0608623585116,2.655,78.87804878048779,2004,Belgium,64.19356275253435,68.0020847983617,True,True
85.1798,3.0688294607628195,0.253545103862941,27.145,0.0,98.89,105.32,1.40289346777729,49.7234547331438,53.42,68.8848292682927,2004,Belize,64.19356275253435,68.0020847983617,True,True
111.4358,24.38808087974461,0.347099685515063,40.976000000000006,0.0,106.79,95.95,2.36786094359702,50.6102643561692,60.365,56.633170731707295,2004,Benin,64.19356275253435,68.0020847983617,False,False
85.4974,3.3037939628911697,0.39909720843824603,28.678,0.0,94.86,91.92,0.18185174928459305,49.8639233519259,36.268,62.96863414634149,2004,Bolivia,64.19356275253435,68.0020847983617,False,False
16.7602,20.078125,0.26869691406299,8.772,71.1064129668781,104.38,90.26,1.90234375,50.1750711994547,60.777,74.9594878048781,2004,Bosnia and Herzegovina,64.19356275253435,68.0020847983617,True,True
76.9206,8.17490494296578,0.367119789462037,18.746,16.1268263031066,99.0,96.3,0.873998281914397,50.642301128568704,17.479,71.532,2004,Brazil,64.19356275253435,68.0020847983617,True,True
23.6834,0.379506641366224,0.0056227157717177395,19.065,0.0,105.22,100.59,0.9487666034155601,48.8540905257239,26.939,76.0241219512195,2004,Brunei Darussalam,64.19356275253435,68.0020847983617,True,True
41.7248,30.4615667524825,0.425771938146505,9.0,60.3338819656713,118.43,98.84,1.94005148951821,51.3133980993808,29.767,72.5634146341463,2004,Bulgaria,64.19356275253435,68.0020847983617,True,True
134.1216,16.812865497076,0.353084604674579,45.162,0.0,87.33,97.64,0.255847953216374,50.7040161608359,79.243,52.7677804878049,2004,Burkina Faso,64.19356275253435,68.0020847983617,False,False
35.3784,38.35669781931461,0.128563006249467,42.956,3.7037037037037,107.37,79.99,14.797507788162001,50.5907568027777,90.861,52.396390243902395,2004,Burundi,64.19356275253435,68.0020847983617,False,False
90.3578,11.9106699751861,0.102348689190486,24.402,0.0,103.9,93.74,0.496277915632754,51.207394692794,43.154,71.1763902439025,2004,Cabo Verde,64.19356275253435,68.0020847983617,True,True
47.70399999999999,20.9607976433265,0.282177070840325,26.24,0.0,78.49,95.34,0.8497620666213459,51.470401836927,80.945,62.0736097560976,2004,Cambodia,64.19356275253435,68.0020847983617,False,False
142.9724,12.6081529902054,0.337341127045385,40.604,0.0,85.55,97.23,2.6443273888853596,50.117543006465596,52.06,51.716487804878,2004,Cameroon,64.19356275253435,68.0020847983617,False,False
14.2172,4.99466102748004,1.4195655571183,10.65,20.05151798814289,97.82,97.82,0.738108827064577,50.4481621395337,19.955,80.14146341463409,2004,Canada,64.19356275253435,68.0020847983617,True,True
116.1708,3.09801277729622,0.483964476505907,37.516,0.0,98.64,98.47,0.136440977238435,50.8156180602503,62.034,44.4396829268293,2004,Central African Republic,64.19356275253435,68.0020847983617,False,False
198.5884,3.01778907242694,0.3913290543904129,49.819,0.0,92.75,98.3,0.0238246505717916,50.1059368942767,78.232,47.79582926829272,2004,Chad,64.19356275253435,68.0020847983617,False,False
53.7464,2.01739804070302,0.0942618477245096,15.411,17.1337851865421,95.75,94.28,0.585045431803877,50.6746100497332,12.813,78.2893902439025,2004,Chile,64.19356275253435,68.0020847983617,True,True
8.0308,11.8872469066928,0.0861061281175858,12.29,72.5852509125606,97.35,95.98,1.27819859211751,48.5865045660262,58.856,73.7937073170732,2004,China,64.19356275253435,68.0020847983617,True,True
77.2654,2.01712483100496,0.0523825432061772,19.48,13.230789719003901,100.31,95.03,1.32492113564669,50.602320836898,26.716,72.0249512195122,2004,Colombia,64.19356275253435,68.0020847983617,True,True
87.1238,34.9274583557227,0.10763923963641099,36.746,0.0,102.57,98.68,29.5540032240731,49.641726930840996,72.097,59.888756097561,2004,Comoros,64.19356275253435,68.0020847983617,False,False
130.483,2.9553825455989107,0.12335483543130099,46.118,43.9108061749571,99.53,99.53,0.33082640435808697,50.3167116988529,63.0,52.879268292682895,2004,"Congo, Dem. Rep.",64.19356275253435,68.0020847983617,False,False
133.9856,1.43484626647145,0.14358587255669594,38.926,0.0,95.69,88.5,0.16105417276720402,50.053683534392604,39.467,52.598,2004,"Congo, Rep.",64.19356275253435,68.0020847983617,False,False
67.67,4.1128084606345485,0.05015477524809299,17.366,4.44444444444444,91.89,94.11,5.67959263611437,49.850932842994794,35.615,77.9653658536586,2004,Costa Rica,64.19356275253435,68.0020847983617,True,True
137.4434,8.805031446540882,0.157281139362549,39.505,0.0,95.67,98.96,12.5786163522013,48.613330834810114,53.825,47.2965365853659,2004,Cote d'Ivoire,64.19356275253435,68.0020847983617,False,False
14.9578,15.1358112937813,0.19080874070736692,9.1,13.492442322991199,105.75,93.79,1.25089349535382,51.8538806329239,43.783,75.520243902439,2004,Croatia,64.19356275253435,68.0020847983617,True,True
50.0596,34.8275538013345,0.32969535650868104,12.044,0.410617392579557,123.08,103.16,4.02217836669486,49.7327830700634,23.959,77.6446829268293,2004,Cuba,64.19356275253435,68.0020847983617,True,True
6.9564,12.229437229437199,0.111239413797822,12.069,2.1,114.54,105.0,4.5454545454545485,49.49582950640221,31.59,78.465756097561,2004,Cyprus,64.19356275253435,68.0020847983617,True,True
11.2628,41.62567952368629,0.315383754657329,9.6,64.8939188550172,111.01,103.54,0.9966347398395028,51.3435058530635,26.329,75.7219512195122,2004,Czech Republic,64.19356275253435,68.0020847983617,True,True
6.3184,53.4763139288239,0.4198335357255391,12.0,32.4806145372853,102.55,100.52,0.164977610181475,50.5042654221569,14.434,77.4926829268293,2004,Denmark,64.19356275253435,68.0020847983617,True,True
109.2398,16.9701986754967,0.0900802230298439,24.11,11.2757861005408,100.88,84.02,8.278145695364241,49.9682686921681,34.005,71.48353658536591,2004,Dominican Republic,64.19356275253435,68.0020847983617,True,True
18.731713870801002,11.457547252062302,0.0970094588594345,14.9866375873985,65.2763331393828,97.01665627909401,95.7607324194287,3.0795293473017105,49.0849116661403,58.962350521954,72.1017219615556,2004,East Asia & Pacific (developing only),64.19356275253435,68.0020847983617,True,True
82.7116,5.14172974714125,0.0945250596888371,23.343000000000004,0.0,101.48,97.51,5.01691093573844,49.9095424047042,38.486,73.9423170731707,2004,Ecuador,64.19356275253435,68.0020847983617,True,True
50.976000000000006,2.97855241348134,0.0402874784016994,24.913,2.11644068620304,96.03,94.25,0.515344818926114,49.635564769574394,57.019,69.2657804878049,2004,"Egypt, Arab Rep.",64.19356275253435,68.0020847983617,True,True
81.8476,33.4942084942085,0.11712904228105304,21.028,0.0576036866359447,97.0,92.81,13.5135135135135,52.209325463296786,38.893,69.8827317073171,2004,El Salvador,64.19356275253435,68.0020847983617,True,True
23.1366,12.2198631752772,0.380169535062933,10.3,76.2087326943557,90.76,98.78,0.3774475112054729,53.494887239109104,31.138,71.909756097561,2004,Estonia,64.19356275253435,68.0020847983617,True,True
96.5532,12.364,0.16594419738479801,39.805,0.0,89.06,98.12,0.737,50.1194344572362,84.49600000000002,55.18982926829271,2004,Ethiopia,64.19356275253435,68.0020847983617,False,False
33.0337007844512,19.2203684119245,0.493614793571879,15.4632345990801,35.5185608047644,99.41439729927048,96.7244798568532,0.980118248595896,51.55681488765321,42.0524415171626,69.83213549590201,2004,Europe & Central Asia (developing only),64.19356275253435,68.0020847983617,True,True
42.7968,9.30487137383689,0.20773380745519998,23.508000000000006,0.0,97.07,97.77,4.54296661193213,49.0487624563912,50.521,68.3176829268293,2004,Fiji,64.19356275253435,68.0020847983617,True,True
10.047,7.2907843330378475,0.42475649232657203,11.0,43.0804547442064,94.04,100.43,0.014117338061,51.0901457722379,17.227999999999998,78.7146341463415,2004,Finland,64.19356275253435,68.0020847983617,True,True
10.4618,33.5455451945519,0.292934059041673,12.8,13.1516833777073,106.13,101.95,2.0286139022510503,51.181061283412504,23.117,80.16341463414629,2004,France,64.19356275253435,68.0020847983617,True,True
132.5734,1.26130321729344,0.24118308839026198,31.975,0.0,97.79,100.3,0.659758605968875,50.022040423769795,17.153,59.1737804878049,2004,Gabon,64.19356275253435,68.0020847983617,False,False
116.6772,30.63241106719369,0.22226571938451,44.42100000000001,0.0,109.47,100.59,0.4940711462450589,50.41803879899079,48.521,57.4870975609756,2004,"Gambia, The",64.19356275253435,68.0020847983617,False,False
49.313,6.50453302633472,0.104670819535465,12.473,3.98642917726887,99.2,108.25,1.4390559792775903,52.830292517710504,47.589,72.705756097561,2004,Georgia,64.19356275253435,68.0020847983617,True,True
11.3304,34.1141726639333,0.144189763326646,8.6,40.5808280117672,107.09,100.15,0.5791782550104649,51.0419289071599,26.711,78.6804878048781,2004,Germany,64.19356275253435,68.0020847983617,True,True
74.8022,17.579326711786898,0.19193403918035892,34.058,0.0,97.33,97.36,12.3055286982509,49.91685177505161,53.37,58.2223658536585,2004,Ghana,64.19356275253435,68.0020847983617,False,False
10.9706,20.3956555469356,0.2377952643376121,9.6,36.938059109953606,100.87,99.32,8.78200155159038,50.730488835769904,25.927,79.0390243902439,2004,Greece,64.19356275253435,68.0020847983617,True,True
47.655,5.882352941176469,0.0194823538579931,18.797,0.0,142.7,89.88,29.411764705882398,50.3521435459832,64.03699999999999,71.1428048780488,2004,Grenada,64.19356275253435,68.0020847983617,True,True
99.8216,14.930944382232196,0.12424568310315401,32.086,9.71915430735248,95.75,96.8,6.5322881672265805,51.1963267385019,53.244,69.3669024390244,2004,Guatemala,64.19356275253435,68.0020847983617,True,True
161.322,10.3776656356829,0.26942014761899696,41.173,0.0,98.21,94.48,2.76737750284877,50.0416333369291,67.572,52.04107317073171,2004,Guinea,64.19356275253435,68.0020847983617,False,False
125.3426,9.95732574679943,0.19555585354542798,39.713,0.0,97.16,97.51,8.8904694167852,50.43469272588101,59.987,52.126048780487785,2004,Guinea-Bissau,64.19356275253435,68.0020847983617,False,False
97.7376,2.28600457200914,0.606336621923515,22.336,0.0,108.62,103.38,0.142240284480569,50.4644538523934,71.642,65.4736585365854,2004,Guyana,64.19356275253435,68.0020847983617,True,False
50.0648,32.656023222061,0.0986930626014483,29.148000000000003,0.0,96.46,99.45,10.1596516690856,50.5958867801959,57.619,58.820926829268295,2004,Haiti,64.19356275253435,68.0020847983617,False,False
26.4495524299654,9.62505285192853,0.40386701382183204,12.033131450795901,31.484275486553503,102.63656414754999,98.8717713423671,0.495561863316694,50.936445115234896,21.8139379341684,76.8746724170162,2004,High income,64.19356275253435,68.0020847983617,True,True
93.6008,9.38421664134418,0.155478346160544,27.977,6.2717770034843205,95.37,95.95,3.48556618107069,50.0047828100771,52.125,71.2928292682927,2004,Honduras,64.19356275253435,68.0020847983617,True,True
20.44,51.3055121624637,0.45492565359202297,9.4,23.243346735592603,111.06,107.03,2.29859406382504,52.5198985135531,34.104,72.64878048780491,2004,Hungary,64.19356275253435,68.0020847983617,True,True
53.9586,53.7069612100135,0.14175981983178398,24.622,69.3579263948486,94.05,95.79,3.43402204366354,48.1769032084989,71.097,64.1478048780488,2004,India,64.19356275253435,68.0020847983617,False,False
51.19600000000001,13.6158139072738,0.110476794932826,21.499,23.0227860199405,94.91,99.42,9.77053053428794,49.8368686908002,54.855,66.9748780487805,2004,Indonesia,64.19356275253435,68.0020847983617,True,False
32.5334,10.0488164317952,0.236072402634127,17.723,1.1702136377418502,93.67,96.45,0.933959657363913,48.968346289955214,33.131,71.5936341463415,2004,"Iran, Islamic Rep.",64.19356275253435,68.0020847983617,True,True
71.6006,10.2887715206804,0.170969201608022,34.663000000000004,0.0,91.5,92.79,0.43441479753984,49.45199051842801,31.288,69.76865853658539,2004,Iraq,64.19356275253435,68.0020847983617,True,True
17.9044,17.491653360429698,0.296049738321513,15.2,21.5983263598326,113.85,99.01,0.0290317898098418,50.0752104545566,39.798,78.5390243902439,2004,Ireland,64.19356275253435,68.0020847983617,True,True
15.2152,14.3715341959335,0.0456748421207226,21.3,50.8967914106622,101.73,98.68,3.21164510166359,50.6733878976112,8.544,80.14634146341459,2004,Israel,64.19356275253435,68.0020847983617,True,True
6.9612,27.1265383830829,0.13831940313002,9.8,13.2809296496019,104.78,101.2,8.66934113007411,51.3811140308175,32.38,80.78048780487809,2004,Italy,64.19356275253435,68.0020847983617,True,True
78.8062,12.280701754386001,0.0504907664536311,17.02,1.6427104722792605,105.08,99.01,10.1569713758079,50.4641618829083,47.375,71.21843902439021,2004,Jamaica,64.19356275253435,68.0020847983617,True,True
5.5294,12.013717421124802,0.0342749352306259,8.69360456470183,34.66696950108029,99.98,100.02,0.919067215363512,51.186098411539,15.36,82.030243902439,2004,Japan,64.19356275253435,68.0020847983617,True,True
31.0842,2.36854034451496,0.0395085066162571,30.229,0.0,99.52,99.41,0.974614687216682,48.142298573777396,19.091,72.473756097561,2004,Jordan,64.19356275253435,68.0020847983617,True,True
28.6974,10.5488758010149,1.89694454500554,18.19,60.890772769872996,90.86,95.78,0.0443382598066452,52.009928553280105,45.07899999999999,65.8878048780488,2004,Kazakhstan,64.19356275253435,68.0020847983617,True,False
102.6096,9.23850019327406,0.152682572988833,38.609,3.7518037518037497,86.57,93.69,0.762554028885687,50.0447942444071,78.69,52.552243902439,2004,Kenya,64.19356275253435,68.0020847983617,False,False
2.1566,17.0729188184259,0.0344092449918468,9.8,39.894919326632106,101.13,96.53,1.89010535013427,49.977768598754395,18.998,77.8465853658537,2004,"Korea, Rep.",64.19356275253435,68.0020847983617,True,True
17.4728,0.6172839506172839,0.00507767926054219,21.401,0.0,94.77,103.41,0.16835016835016794,41.0804562894905,1.828,73.6622195121951,2004,Kuwait,64.19356275253435,68.0020847983617,True,True
32.5248,6.955161626694468,0.26132779595274896,21.6,38.69314541960279,105.07,99.69,0.3753910323253391,50.5419087880587,64.708,68.1536585365854,2004,Kyrgyz Republic,64.19356275253435,68.0020847983617,True,True
74.9966,4.78769497400347,0.19526783855643892,29.38,62.88659793814429,95.57,99.01,0.35095320623916804,50.5155601076818,73.758,61.1694390243903,2004,Lao PDR,64.19356275253435,68.0020847983617,False,False
76.6012151177035,7.620568161773679,0.25368683372495604,21.011998954362106,10.223782360684499,99.3872586369219,96.0920580977573,1.1232847858069999,50.448316293040286,25.56736260576789,72.23046073191641,2004,Latin America & Caribbean (developing only),64.19356275253435,68.0020847983617,True,True
17.6244,16.2229082256094,0.445844280599985,9.1,3.5989717223650404,91.28,96.29,0.19293845263361,54.126636345309,32.1,72.0268292682927,2004,Latvia,64.19356275253435,68.0020847983617,True,True
16.5954,13.323558162267801,0.0352809833946415,14.9,3.15835329993465,104.89,102.11,13.880742913001,49.373134838327395,13.534,76.5216585365854,2004,Lebanon,64.19356275253435,68.0020847983617,True,True
145.2446,4.15282392026578,0.125602775570135,40.806,0.0,100.85,100.33,2.23214285714286,49.896644616052704,54.294,54.096243902439014,2004,Liberia,64.19356275253435,68.0020847983617,False,False
6.62,0.994578128374462,0.3068439885931189,22.261,0.0,98.77,98.96,0.190390670288826,48.2023676432839,23.226,71.27680487804881,2004,Libya,64.19356275253435,68.0020847983617,True,True
20.2118,25.788130185067,0.4786390589489421,8.8,5.85969738651994,111.25,96.89,0.523292916400766,53.402002688375,33.354,71.9609756097561,2004,Lithuania,64.19356275253435,68.0020847983617,True,True
54.1506728787959,11.6321794170692,0.169907762580664,22.859761909762398,51.2798728134324,96.7203146007069,96.0167018457479,1.58831501237486,49.2871219760071,59.0163590619304,66.76841825629751,2004,Low & middle income,64.19356275253435,68.0020847983617,True,False
62.130342390684994,19.381562567572104,0.159887018116857,26.127645791423202,41.723337964975,94.9425877832176,95.90912536964831,3.0173378747156603,49.08090868197501,65.6861290677964,64.0559129879813,2004,Lower middle income,64.19356275253435,68.0020847983617,False,False
10.871,23.9382239382239,0.13534310568768498,11.9,3.09144158802473,111.32,97.58,0.386100386100386,50.686326152102794,13.823,79.12195121951221,2004,Luxembourg,64.19356275253435,68.0020847983617,True,True
22.5114,18.1281950452222,0.22615288916448,12.0,72.24770642201841,98.4,99.68,1.8875344081793202,50.102529184024704,42.289,73.960756097561,2004,"Macedonia, FYR",64.19356275253435,68.0020847983617,True,True
